trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2020-05-12 16:31:36,4452366298769043,fraud_Nader-Maggio,personal_care,21.46,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,c884b417e738f152cf1d24b855a056e1,1368376296,32.429526,-96.487926,1
2020-05-12 16:54:15,4575255480814133,fraud_Durgan-Auer,misc_net,771.49,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,78644,29.8868,-97.6769,17081,Air traffic controller,1954-07-07,a877e4d0705043bde9341ad3656dd6b1,1368377655,28.889928,-98.493143,1
2020-05-12 22:22:26,4575255480814133,fraud_Jacobi and Sons,shopping_pos,1134.9,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,78644,29.8868,-97.6769,17081,Air traffic controller,1954-07-07,41cb141b1f07c3e98fbaf81cb3cc767a,1368397346,29.156773,-98.415667,1
2020-05-12 23:08:55,3501285649323933,fraud_Barrows PLC,shopping_pos,924.62,David,Peterson,M,4177 Rosales Summit Apt. 973,Nicholson,PA,18446,41.6412,-75.7641,3733,Trading standards officer,1963-03-14,b3f27a2f0f51180dd7c64a081f9da30d,1368400135,41.592007,-75.51809200000001,1
2020-05-12 23:11:14,3568736585751727,fraud_Stoltenberg-Beatty,shopping_pos,660.36,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,f637d62170111df498ce67a0775b1d75,1368400274,42.054589,-94.233205,1
2020-05-12 23:12:07,3568736585751727,fraud_Cummerata-Hilpert,entertainment,422.35,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,906cf56f4daa8f02aeadabd4e358aaba,1368400327,41.396124,-92.70171,1
2020-05-12 23:12:30,4452366298769043,fraud_Baumbach Ltd,personal_care,19.12,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,9c6fc8467be99871b23f163597cafc50,1368400350,33.029036,-96.69607,1
2020-05-12 23:13:22,3501285649323933,fraud_Kerluke Inc,misc_net,930.44,David,Peterson,M,4177 Rosales Summit Apt. 973,Nicholson,PA,18446,41.6412,-75.7641,3733,Trading standards officer,1963-03-14,49588720c67797c7c690417b8f5aadb6,1368400402,40.823566,-76.266736,1
2020-05-12 23:28:28,3568736585751727,"fraud_Rowe, Batz and Goodwin",grocery_pos,267.54,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,a51fc841482eb4817a09f64fdc016e0b,1368401308,41.341584000000005,-93.176481,1
2020-05-12 23:32:00,213198837352314,fraud_Price Inc,shopping_net,968.9,John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,67529,38.0649,-99.2374,365,Equality and diversity officer,1991-02-03,e2f3b781af220526741c7c39562fd8fe,1368401520,37.301422,-98.46457,1
2020-05-12 23:35:15,4452366298769043,fraud_Bartoletti and Sons,personal_care,19.91,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,1bc3d66e9f5fb8f89f68242f9ac8655f,1368401715,32.075575,-96.574505,1
2020-05-12 23:36:33,213198837352314,fraud_Jast Ltd,shopping_net,1051.89,John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,67529,38.0649,-99.2374,365,Equality and diversity officer,1991-02-03,d047231d08ba22e60b6ff3b9fc0a50db,1368401793,37.24106,-98.70821,1
2020-05-12 23:39:21,213198837352314,"fraud_Schmeler, Bashirian and Price",shopping_net,1108.02,John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,67529,38.0649,-99.2374,365,Equality and diversity officer,1991-02-03,5740ca962dd5d84e7ef65bc8bf64b70e,1368401961,37.225054,-99.430178,1
2020-05-12 23:40:48,3568736585751727,"fraud_Reichert, Shanahan and Hayes",shopping_net,937.55,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,bc86c330b0496c3963fccbb69aefcf35,1368402048,41.757957,-92.97898,1
2020-05-12 23:47:18,3501285649323933,fraud_Mayert Group,shopping_pos,919.8,David,Peterson,M,4177 Rosales Summit Apt. 973,Nicholson,PA,18446,41.6412,-75.7641,3733,Trading standards officer,1963-03-14,275cd335eeb6ac9106092a7116790429,1368402438,40.800402000000005,-74.904474,1
2020-05-13 00:12:37,3561212938177173,fraud_Kunde-Sanford,misc_net,750.53,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,ae3834cc3f554b4a2418ddc841a9ba64,1368403957,32.77159,-85.66337800000001,1
2020-05-13 02:30:51,3561212938177173,fraud_Brown PLC,misc_net,896.39,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,bc14f8e2df1d895d5abdad75993ef0ca,1368412251,32.198214,-85.941289,1
2020-05-13 03:14:32,3561212938177173,"fraud_Greenholt, Jacobi and Gleason",gas_transport,8.84,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,42b8086641a1e01d24ae2e8fa74b3da0,1368414872,31.872532,-85.430818,1
2020-05-13 09:51:42,4575255480814133,"fraud_Schultz, Simonis and Little",grocery_pos,326.23,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,78644,29.8868,-97.6769,17081,Air traffic controller,1954-07-07,c6b11f39d8cfb32224191c6ddd5de988,1368438702,30.49302,-98.418856,1
2020-05-13 11:22:02,4575255480814133,fraud_Pacocha-O'Reilly,grocery_pos,291.14,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,78644,29.8868,-97.6769,17081,Air traffic controller,1954-07-07,2f40a0a9cab6fc9f3076d40065872351,1368444122,29.842042,-97.139679,1
2020-05-13 13:14:58,4575255480814133,fraud_Mohr Inc,shopping_pos,964.71,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,78644,29.8868,-97.6769,17081,Air traffic controller,1954-07-07,84561cc50b35ac4c888e8bfdd6bb2435,1368450898,30.38728,-98.043653,1
2020-05-13 22:03:27,3561212938177173,fraud_Larson-Moen,entertainment,569.44,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,3350e51a7a638662bd291e6f2d92d44e,1368482607,31.928472,-85.540872,1
2020-05-13 22:11:49,4575255480814133,fraud_Cormier LLC,shopping_net,1129.4,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,78644,29.8868,-97.6769,17081,Air traffic controller,1954-07-07,b8cb77ab384ed26f935b51a3ee6189cc,1368483109,30.385085,-98.50739,1
2020-05-13 22:24:29,3561212938177173,fraud_Fisher Inc,shopping_net,1175.82,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,b7b355ed8fdeb4b314cecafbea686156,1368483869,32.359092,-85.587907,1
2020-05-13 22:29:52,3561212938177173,fraud_Cormier LLC,shopping_net,946.33,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,5cf3be0f8e9cb9615d0eab5446bac366,1368484192,33.553033,-84.891141,1
2020-05-13 23:15:07,3561212938177173,fraud_Terry-Huel,shopping_net,1095.97,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,ccb1f4dadc485a08a6a62d99c3067ba4,1368486907,32.131279,-86.00507900000001,1
2020-05-13 23:26:48,4575255480814133,"fraud_Heathcote, Yost and Kertzmann",shopping_net,983.46,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,78644,29.8868,-97.6769,17081,Air traffic controller,1954-07-07,651f92c5d47160882a67a852c8f22ec8,1368487608,30.744505,-97.067615,1
2020-05-13 23:33:06,4575255480814133,fraud_Cruickshank-Mills,entertainment,425.0,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,78644,29.8868,-97.6769,17081,Air traffic controller,1954-07-07,6b416525ad0ff09679cec87b7dabfb3a,1368487986,29.713191,-98.554921,1
2020-05-13 23:42:37,3561212938177173,fraud_Medhurst PLC,shopping_net,916.31,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,c7787bb9657bd5f63d010d86ca7c2838,1368488557,32.976015999999994,-85.089241,1
2020-05-14 00:05:10,3561212938177173,fraud_Hackett-Lueilwitz,grocery_pos,290.67,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,94dbef61558339b61113e9843ed3cd81,1368489910,32.141508,-86.526294,1
2020-05-14 00:23:40,3561212938177173,fraud_Rutherford-Mertz,grocery_pos,290.71,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,381403a917eff991f27247f6c95d356f,1368491020,33.372101,-86.310038,1
2020-05-14 00:49:29,4745996322265,fraud_Cartwright-Harris,grocery_pos,289.46,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,fff2ad7e2fc48e0390808551a05fd0d5,1368492569,40.96556,-85.920355,1
2020-05-14 01:31:38,4745996322265,"fraud_Mosciski, Gislason and Mertz",grocery_pos,269.96,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,ad62e385269b36a9e3a8c81c0d79f03c,1368495098,41.395308,-85.986099,1
2020-05-14 02:16:29,4745996322265,"fraud_Moen, Reinger and Murphy",grocery_pos,303.77,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,80325c35802533a543f31675873ada0e,1368497789,42.168401,-87.375058,1
2020-05-14 07:25:13,4745996322265,fraud_Ledner-Pfannerstill,gas_transport,9.38,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,a75a01a2ac2b20704edc1b165cf93e3d,1368516313,40.696553,-85.88629300000001,1
2020-05-14 13:57:40,3561212938177173,fraud_Gleason-Macejkovic,shopping_net,876.91,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,58f46e9fa474214e8443e77a28ef5d88,1368539860,32.149248,-85.842196,1
2020-05-14 22:19:53,3561212938177173,"fraud_Towne, Greenholt and Koepp",shopping_net,1074.14,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,d05353a7956af90a9a4bbe1ba50cf2d5,1368569993,32.07502,-86.308299,1
2020-05-14 23:53:49,4745996322265,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1276.77,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,42b5333784b7efcb3216cc606be17508,1368575629,42.174728,-86.972444,1
2020-05-15 11:53:17,4745996322265,fraud_Kilback LLC,grocery_pos,278.62,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,dcd18994b3e5fee66dcfb87c436c7507,1368618797,41.416493,-86.855429,1
2020-05-15 22:20:56,4745996322265,fraud_Bogisich-Homenick,misc_net,880.28,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,6d6e0669975c58ff5e217ce080a7b49d,1368656456,41.30217,-86.63623299999999,1
2020-05-15 22:24:37,4745996322265,"fraud_Heathcote, Yost and Kertzmann",shopping_net,848.37,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,0a6ef0c56c29090adfab0680f3590e2d,1368656677,40.531528,-85.775364,1
2020-05-15 22:30:04,4745996322265,"fraud_Labadie, Treutel and Bode",shopping_net,1055.81,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,6172450379ece82a246b261ad162ade7,1368657004,42.248078,-86.88362099999999,1
2020-05-15 22:46:09,4745996322265,fraud_Price Inc,shopping_net,1044.58,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,e36304545f465cc613562897d8419eff,1368657969,40.989387,-85.865454,1
2020-05-16 01:33:56,30153452207526,fraud_Deckow-O'Conner,grocery_pos,312.03,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,7a9b966b276387394fa48f4125974e61,1368668036,32.421664,-100.221648,1
2020-05-16 02:02:16,30103132002433,fraud_Mayert Group,shopping_pos,965.54,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,b98f570920335c3fe8859f22237f6dda,1368669736,41.510577000000005,-77.94913199999999,1
2020-05-16 02:18:12,30103132002433,fraud_Dooley-Thompson,misc_net,717.17,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,a0e63acc9aa249fb7126bcead827b8e3,1368670692,40.877952,-78.943443,1
2020-05-16 21:12:11,30153452207526,fraud_Kuhn LLC,misc_net,832.03,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,f5f8aecced91b7d5f56ae2ec4033c68a,1368738731,31.435958000000003,-99.502366,1
2020-05-16 22:03:21,30153452207526,fraud_Flatley-Durgan,misc_net,763.71,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,fbbac5c56e5e69a2c6ef9258afd8c871,1368741801,31.52947,-99.755871,1
2020-05-16 22:15:01,30153452207526,fraud_Gleason-Macejkovic,shopping_net,952.66,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,cd0a050e2f737752cfadc0cdd741353c,1368742501,32.036362,-98.68722,1
2020-05-16 22:35:08,30103132002433,fraud_Breitenberg-Hermiston,kids_pets,19.13,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,41d973fc0f2ba54f938e6363f840bf34,1368743708,40.532924,-78.04899499999999,1
2020-05-16 22:56:55,30153452207526,"fraud_McLaughlin, Armstrong and Koepp",travel,10.96,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,f68b24e54804593d588194b3562f7d8c,1368745015,32.606722,-100.121892,1
2020-05-16 23:38:10,30153452207526,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1018.71,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,08cb522038cf06a9fbf4e6582048d858,1368747490,31.276107,-100.397188,1
2020-05-17 00:17:43,30103132002433,fraud_O'Keefe-Hudson,grocery_pos,356.34,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,e42262403fb74d80f1fa35bd578f7dbb,1368749863,41.09523,-78.139454,1
2020-05-17 00:35:27,30103132002433,fraud_Dibbert and Sons,entertainment,468.61,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,73662dab78c15a4b85080cf382b1f3b2,1368750927,40.048701,-78.457932,1
2020-05-17 00:47:15,30103132002433,fraud_Wiza LLC,misc_pos,7.86,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,bdb0b1d8e055d3dd3f7c232418c7c487,1368751635,40.656285,-77.387529,1
2020-05-17 02:09:43,30103132002433,fraud_Kihn-Schuster,food_dining,132.82,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,06d35aa47879476527df439eed81da75,1368756583,41.744892,-78.109832,1
2020-05-17 02:36:24,374821819075109,"fraud_Schumm, Bauch and Ondricka",grocery_pos,288.3,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,b4c6967c0719d5d8394377c52acbd807,1368758184,43.383841,-76.413249,1
2020-05-17 06:44:29,374821819075109,fraud_Stracke-Lemke,grocery_pos,324.74,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,f44e80894f17f088c7df45614c42bf6e,1368773069,42.87605,-77.54034200000001,1
2020-05-17 11:16:29,30103132002433,"fraud_Okuneva, Schneider and Rau",shopping_pos,769.35,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,092be3e22382f3ef8ce11e6255f06405,1368789389,40.660602,-78.673997,1
2020-05-17 17:21:59,30153452207526,fraud_Jast Ltd,shopping_net,921.48,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,cef45c6f66e3a441698faeeeafe9da88,1368811319,31.111436,-98.563461,1
2020-05-17 22:01:45,30103132002433,"fraud_Medhurst, Cartwright and Ebert",personal_care,21.0,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,0417c1d680e0db41bb7d788db9378771,1368828105,41.489279,-78.305863,1
2020-05-17 22:09:02,30153452207526,fraud_Kuhn LLC,shopping_pos,982.1,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,4f50021703929fe892a94e4d9aef2c29,1368828542,31.086985,-100.100451,1
2020-05-17 22:14:14,30103132002433,fraud_Torphy-Kertzmann,health_fitness,22.35,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,8a3783c25f9118a04b17b46a2cdd7f8f,1368828854,41.863258,-77.681533,1
2020-05-17 22:22:23,374821819075109,fraud_Jacobi and Sons,shopping_pos,943.99,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,ce156ae148d72ae80aa1d5e7080746da,1368829343,43.245853,-78.08079599999999,1
2020-05-17 23:01:22,30153452207526,fraud_Mohr Inc,shopping_pos,925.87,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,ddd340acf11a5910655d0a65341c916d,1368831682,31.958303000000004,-99.493034,1
2020-05-17 23:24:16,30103132002433,fraud_Reichel LLC,personal_care,26.06,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,19d122379d9eee522cdf1286261fe1a9,1368833056,40.234929,-78.12945400000001,1
2020-05-17 23:58:57,374821819075109,fraud_Ziemann-Waters,health_fitness,19.34,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,5ea8a97f01526a3a78767b804d452e71,1368835137,43.696085,-76.51573499999999,1
2020-05-18 01:23:16,30143535920989,fraud_Huel-Langworth,misc_net,696.33,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,745736f4ae84a71ea873364f2a37d4c1,1368840196,40.107258,-74.750941,1
2020-05-18 02:24:49,30175986190993,fraud_Doyle Ltd,grocery_pos,317.68,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,34c81b6f0203118cbadd6b5f7dbdd4cf,1368843889,48.234966,-95.775334,1
2020-05-18 03:36:25,374821819075109,fraud_Stracke-Lemke,grocery_pos,295.43,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,52191f24415c5c601af19c65758c4151,1368848185,43.675726,-77.604196,1
2020-05-18 04:34:37,30175986190993,fraud_Barton Inc,grocery_pos,307.86,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,198a054126e919f7d8c9949764272893,1368851677,47.868111,-96.688653,1
2020-05-18 19:59:21,30175986190993,fraud_Hamill-Daugherty,misc_net,905.0,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,518bfda4237c61c64e6de0d603016031,1368907161,48.21106,-96.661536,1
2020-05-18 21:00:17,374821819075109,fraud_Tromp Group,travel,12.36,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,926fc00a201039605ed77e9dad1bb516,1368910817,42.928299,-77.3623,1
2020-05-18 22:43:41,374821819075109,fraud_Medhurst PLC,shopping_net,991.91,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,2f44932e20e1c91c7c48f73a9ba09ba4,1368917021,43.47239,-77.23808000000001,1
2020-05-18 23:02:37,30143535920989,fraud_Breitenberg LLC,travel,9.16,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,8872620f94258c5078f27f8168105096,1368918157,38.852024,-75.27278299999999,1
2020-05-18 23:36:36,30175986190993,"fraud_Moore, Williamson and Emmerich",home,356.59,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,d6c860690c50c5cd0855b56dd395a5e8,1368920196,47.268959,-95.234728,1
2020-05-18 23:44:14,30143535920989,fraud_Morissette PLC,shopping_pos,936.88,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,a7018c2d3b2602978c9c2f4caab315ba,1368920654,39.056137,-75.548472,1
2020-05-19 00:12:28,30143535920989,fraud_Rau and Sons,grocery_pos,336.15,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,225237101a27f15c10550ba270bff10a,1368922348,38.936855,-75.503562,1
2020-05-19 00:34:24,30143535920989,"fraud_Heller, Gutmann and Zieme",grocery_pos,337.9,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,fe68ab1b6ef696612a7d11a126f7d4ad,1368923664,38.996517,-74.629143,1
2020-05-19 00:52:26,3528407217576457,fraud_Stamm-Witting,shopping_net,711.2,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,1e776c8813e868da79795502b9c498ef,1368924746,36.554055,-82.576303,1
2020-05-19 01:50:53,3528407217576457,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1057.68,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,42b7a4864dd0381f660cf4bf7255ad42,1368928253,36.253441,-82.978411,1
2020-05-19 02:11:15,30175986190993,fraud_Bogisich Inc,grocery_pos,315.26,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,6667892d0b60d0cdbe815faee1d4d0da,1368929475,47.807125,-96.556217,1
2020-05-19 02:48:53,30175986190993,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,302.71,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,51746282d406ec645e630f93191b3139,1368931733,47.642595,-96.815405,1
2020-05-19 02:54:07,30143535920989,fraud_Barton Inc,grocery_pos,349.18,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,e6b52eae454cd7d83a6e662ae088497b,1368932047,39.830033,-74.551653,1
2020-05-19 06:39:48,30143535920989,fraud_Denesik and Sons,shopping_pos,692.59,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,a05939cd3c34f443c0b1eaa8dbdd2806,1368945588,40.417364,-74.94330500000001,1
2020-05-19 09:25:17,639077309909,fraud_Heller-Langosh,gas_transport,11.02,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,80021,39.8854,-105.1139,92337,"Engineer, electronics",1967-10-18,4347d630f0ee8ab802a16651b824cc6e,1368955517,39.320012,-104.909823,1
2020-05-19 10:25:44,30143535920989,fraud_Harber Inc,gas_transport,8.29,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,c6758301f490c8a31332f9296f31e102,1368959144,39.934118,-74.706347,1
2020-05-19 11:27:34,30143535920989,fraud_Dickinson-Rempel,misc_pos,774.77,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,2205d8c4531fa2024ea9db9d0a982095,1368962854,40.612686,-75.4334,1
2020-05-19 22:19:53,30175986190993,"fraud_Greenfelder, Bartoletti and Davis",misc_net,936.33,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,b9ce8d2994e8d0b3039697135a732d3a,1369001993,47.583553,-96.767706,1
2020-05-19 22:42:06,30143535920989,fraud_Beier LLC,entertainment,442.43,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,3ecde968375637cea0c5160c525e053a,1369003326,39.136103000000006,-75.045834,1
2020-05-19 22:45:19,639077309909,fraud_Lemke-Gutmann,shopping_net,1080.21,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,80021,39.8854,-105.1139,92337,"Engineer, electronics",1967-10-18,f26ee02380ed53c60d308999dd27fb75,1369003519,39.410187,-104.889125,1
